Date,"Mt. Gox
BTC/USD
Weighted
Avg","Mt. Gox
BTC/USD
Volume (BTCs)","Month
Name","Mt. Gox
BTC/USD
Monthly
Avg","Through
Block","Mt. Gox
BTC/USD
Open","Mt. Gox
BTC/USD
High","Mt. Gox
BTC/USD
Low","Mt. Gox
BTC/USD
Close","Mt. Gox
BTC/USD
Volume (USDs)","Output
Volume (BTCs)
","Mt. Gox
BTC/EUR
Close","EUR/USD
Forex","EUR
Premium",Gold,"BTC/
Gold",Silver,"BTC/
Silver",Crude (WTI),"BTC/
Oil","BitcoinTalk
New Posts","BitcoinTalk
Page Views"
7/25/2012,$8.59,"64,720.95",,,,8.60000,8.90000,8.36880,8.80000,"$555,883.85","1,181,372",7.30000,1.2100,0.37%,"$1,608.10",0.0053,$27.11,0.3169,$88.97,0.0965,"2,382","319,124"
7/26/2012,$8.77,"32,379.65",,,,8.80000,8.90100,8.60000,8.90000,"$283,993.34","1,759,046",7.33790,1.2108,-0.17%,"$1,615.10",0.0054,$27.81,0.3154,$89.39,0.0981,"2,867","344,734"
7/27/2012,$8.89,"26,673.61",,,,8.90000,8.95000,8.81415,8.90000,"$237,223.99","2,542,177",7.24054,1.2202,-0.74%,"$1,618.00",0.0055,$27.73,0.3206,$90.13,0.0986,"2,248","313,570"
7/28/2012,$8.86,"16,164.58",,,,8.90000,8.93000,8.71000,8.88810,"$143,179.47","1,721,419",7.10288,1.2300,-1.73%,"$1,618.00",0.0055,$27.73,0.3195,$90.13,0.0983,"2,188","296,558"
7/29/2012,$8.77,"11,462.59",,,,8.88810,8.88810,8.70000,8.71027,"$100,508.03","1,270,281",7.01600,1.2321,-0.76%,"$1,618.00",0.0054,$27.73,0.3163,$90.13,0.0973,"2,310","350,445"
7/30/2012,$8.95,"51,254.50",,,,8.71027,9.15000,8.70000,9.09800,"$458,873.30","948,209",7.25000,1.2319,-1.87%,"$1,619.70",0.0055,$27.64,0.3238,$89.78,0.0997,"2,393","354,642"
7/31/2012,$9.24,"70,173.63",July 2012,$8.08,"191,736",9.09800,9.44000,9.07881,9.35000,"$648,746.34","2,129,740",7.50000,1.2274,-1.57%,"$1,610.50",0.0057,$28.20,0.3277,$88.06,0.1049,"2,807","379,559"
8/1/2012,$9.43,"68,695.70",,,,9.35000,9.65000,9.11100,9.55030,"$647,522.58","2,785,336",7.67800,1.2283,-1.27%,"$1,603.70",0.0059,$27.87,0.3384,$88.91,0.1061,"2,753","332,428"
8/2/2012,$10.13,"126,685.69",,,,9.55030,11.00000,9.41200,10.53000,"$1,283,817.64","1,964,547",8.55924,1.2295,-0.06%,"$1,587.40",0.0064,$27.42,0.3694,$87.13,0.1163,"2,822","350,169"
8/3/2012,$10.73,"61,643.28",,,,10.53000,11.12000,10.30000,10.97000,"$661,588.16","1,674,221",8.98800,1.2227,0.18%,"$1,606.00",0.0067,$27.25,0.3938,$91.40,0.1174,"2,326","330,513"
8/4/2012,$11.00,"52,321.31",,,,10.97000,11.30000,10.53070,10.98398,"$575,464.30","1,149,479",8.86529,1.2254,-1.11%,"$1,606.00",0.0068,$27.25,0.4037,$91.40,0.1204,"1,632","293,521"
8/5/2012,$10.63,"67,280.25",,,,10.98398,11.29112,10.10986,10.86998,"$714,863.70","2,028,384",8.83522,1.2386,0.67%,"$1,606.00",0.0066,$27.25,0.3901,$91.40,0.1163,"1,945","297,651"
8/6/2012,$10.90,"51,637.91",,,,10.86998,11.19000,10.63539,10.85517,"$562,801.91","1,875,108",8.85705,1.2386,1.05%,"$1,612.90",0.0068,$27.72,0.3932,$92.20,0.1182,"2,081","341,615"
8/7/2012,$10.85,"41,653.59",,,,10.85517,11.10002,10.65100,11.10000,"$451,978.45","1,940,221",8.95500,1.2391,-0.03%,"$1,609.70",0.0067,$28.00,0.3875,$93.67,0.1158,"2,287","326,629"
8/8/2012,$11.04,"31,322.91",,,,11.10000,11.14999,10.85000,11.05530,"$345,666.89","1,765,841",9.00000,1.2407,0.99%,"$1,612.90",0.0068,$27.84,0.3966,$93.35,0.1183,"2,358","330,873"
8/9/2012,$11.33,"101,880.31",,,,11.05530,12.00000,10.80000,11.06110,"$1,153,809.11","1,601,461",9.01157,1.2373,0.80%,"$1,617.10",0.0070,$28.02,0.4044,$93.36,0.1214,"2,586","338,033"
8/10/2012,$11.41,"63,597.01",,,,11.06110,11.60000,11.01000,11.38637,"$725,605.06","1,174,688",9.32118,1.2336,0.98%,"$1,619.70",0.0070,$27.88,0.4093,$92.87,0.1229,"1,957","339,981"
8/11/2012,$11.50,"21,791.03",,,,11.38637,11.59788,11.38751,11.51020,"$250,620.15","1,920,172",9.29000,1.2288,-0.83%,"$1,619.70",0.0071,$27.88,0.4125,$92.87,0.1238,"1,796","281,937"
8/12/2012,$11.64,"30,340.95",,,,11.51020,11.76500,11.45000,11.62399,"$353,092.67","1,621,721",9.25290,1.2289,-2.23%,"$1,619.70",0.0072,$27.88,0.4175,$92.87,0.1253,"1,847","299,333"
8/13/2012,$11.79,"54,035.66",,,,11.62399,12.05007,11.49190,12.03749,"$637,059.69","1,784,521",9.65150,1.2289,-1.49%,"$1,609.60",0.0073,$28.05,0.4203,$92.73,0.1271,"2,216","465,162"
8/14/2012,$12.09,"44,014.86",,,,12.03749,12.34000,11.89499,12.19000,"$532,302.32","1,715,320",9.90000,1.2313,0.00%,"$1,599.40",0.0076,$27.84,0.4343,$93.43,0.1294,"2,623","344,173"
8/15/2012,$12.61,"57,562.75",,,,12.19000,13.25000,12.16138,13.25000,"$725,834.14","1,863,928",10.72171,1.2344,-0.11%,"$1,603.70",0.0079,$27.64,0.4562,$94.33,0.1337,"2,436","324,377"
8/16/2012,$13.23,"96,604.12",,,,13.25000,13.84119,12.50000,13.50000,"$1,277,714.19","1,664,499",10.99000,1.2306,0.18%,"$1,616.10",0.0082,$27.84,0.4752,$95.60,0.1384,"2,565","353,824"
8/17/2012,$13.26,"221,033.90",,,,13.50000,15.40000,10.60000,11.58360,"$2,930,580.33","2,729,697",9.54123,1.2308,1.36%,"$1,616.30",0.0082,$28.20,0.4702,$96.01,0.1381,"3,696","454,042"
8/18/2012,$11.87,"88,047.77",,,,11.58360,12.89592,11.02009,11.61000,"$1,045,361.51","2,627,510",9.41780,1.2344,0.13%,"$1,616.30",0.0073,$28.20,0.4209,$96.01,0.1236,"2,450","383,418"
8/19/2012,$9.09,"238,860.32",,,,11.61000,11.61538,7.58000,8.00000,"$2,170,411.03","3,349,445",6.30000,1.2334,-2.95%,"$1,616.30",0.0056,$28.20,0.3223,$96.01,0.0947,"3,154","455,952"
8/20/2012,$9.53,"192,502.76",,,,8.00000,10.50000,7.81011,10.10000,"$1,835,053.01","9,622,289",8.07519,1.2335,-1.40%,"$1,620.10",0.0059,$28.10,0.3391,$95.97,0.0993,"3,280","455,723"
8/21/2012,$10.03,"72,082.69",,,,10.10000,10.29999,9.69876,9.91502,"$722,740.27","6,768,934",8.14593,1.2336,1.33%,"$1,639.90",0.0061,$28.92,0.3468,$96.68,0.1037,"3,643","443,258"
8/22/2012,$9.86,"67,513.56",,,,9.91502,10.09999,9.57140,9.80679,"$665,544.84","5,845,207",7.91000,1.2408,0.08%,"$1,637.40",0.0060,$29.33,0.3362,$97.26,0.1014,"3,166","447,082"
8/23/2012,$10.00,"56,015.67",,,,9.80679,10.25000,9.70500,10.09997,"$560,012.60","8,073,544",8.31660,1.2471,2.62%,"$1,669.60",0.0060,$30.32,0.3298,$96.27,0.1039,"3,132","417,077"
8/24/2012,$10.27,"92,077.75",,,,10.09997,10.61880,9.85200,10.60000,"$945,182.94","7,957,035",8.45000,1.2551,0.05%,"$1,669.80",0.0062,$30.37,0.3382,$96.15,0.1068,"2,954","411,399"
8/25/2012,$10.45,"40,232.49",,,,10.60000,10.62611,10.20000,10.52390,"$420,388.01","3,146,621",8.44000,1.2539,0.56%,"$1,669.80",0.0063,$30.37,0.3441,$96.15,0.1087,"2,175","376,891"
8/26/2012,$10.55,"26,331.03",,,,10.52390,10.61913,10.44600,10.61000,"$277,773.75","3,271,317",8.67609,1.2513,2.27%,"$1,669.80",0.0063,$30.37,0.3474,$96.15,0.1097,"2,345","389,828"
8/27/2012,$11.18,"175,117.56",,,,10.61000,12.14999,10.54441,10.95000,"$1,957,673.34","13,468,328",8.95349,1.2513,2.26%,"$1,672.40",0.0067,$30.37,0.3681,$95.47,0.1171,"3,098","419,687"
8/28/2012,$10.90,"54,875.36",,,,10.95000,11.20999,10.50000,10.94000,"$598,168.05",,8.69100,1.2514,-0.59%,"$1,666.50",0.0065,$30.81,0.3538,$96.33,0.1132,"2,813","393,016"
8/29/2012,$10.84,"53,647.72",,,,10.94000,11.13400,10.55000,10.91690,"$581,687.69",,8.64100,1.2525,-0.87%,"$1,659.80",0.0065,$30.73,0.3527,$95.49,0.1135,"3,490","447,083"
8/30/2012,$10.76,"30,868.50",,,,10.91690,10.93199,10.60000,10.77699,"$332,208.84",,8.54000,1.2550,-0.55%,"$1,654.80",0.0065,$30.66,0.3509,$94.62,0.1137,"3,152","483,108"
8/31/2012,$10.18,"67,791.34",Aug 2012,$10.94,"196,615",10.77699,10.82850,9.66000,10.16000,"$690,452.97",,8.06540,1.2532,-0.52%,"$1,685.30",0.0060,$30.52,0.3336,$96.47,0.1055,"3,012","401,503"
9/1/2012,$10.00,"23,376.24",,,,10.16000,10.30000,9.77635,9.96544,"$233,777.63",,8.10000,1.2548,1.95%,"$1,685.30",0.0059,$30.52,0.3277,$96.47,0.1037,"2,278","345,838"
9/2/2012,$10.05,"25,055.74",,,,9.96544,10.35579,9.71922,10.20410,"$251,932.43",,8.17953,1.2576,0.80%,"$1,685.30",0.0060,$30.52,0.3293,$96.47,0.1042,"2,246","334,445"
9/3/2012,$10.35,"22,925.32",,,,10.20410,10.59340,10.08889,10.53000,"$237,264.68","6,853,914",8.39999,1.2575,0.31%,"$1,685.30",0.0061,$31.74,0.3261,$96.47,0.1073,"2,472","318,336"
9/4/2012,$10.30,"34,878.49",,,,10.53000,10.53000,10.15000,10.38471,"$359,404.18","4,085,171",8.36000,1.2579,1.25%,"$1,693.60",0.0061,$32.08,0.3211,$95.30,0.1081,"2,587","355,429"
9/5/2012,$10.75,"60,767.24",,,,10.38471,11.17000,10.26100,10.99971,"$653,374.16","8,813,231",8.70000,1.2591,-0.42%,"$1,691.60",0.0064,$32.10,0.3349,$95.36,0.1127,"2,762","400,768"
9/6/2012,$10.94,"67,054.06",,,,10.99971,11.29000,10.64000,11.18100,"$733,288.22","16,235,603",8.81931,1.2561,-0.93%,"$1,703.20",0.0064,$32.87,0.3328,$95.53,0.1145,"2,837","412,086"
9/7/2012,$11.10,"35,535.72",,,,11.18100,11.21000,10.95440,11.00000,"$394,463.57","11,470,487",8.60344,1.2615,-1.35%,"$1,738.00",0.0064,$32.22,0.3445,$96.42,0.1151,"2,984","394,695"
9/8/2012,$10.98,"24,253.64",,,,11.00000,11.14177,10.76500,11.03700,"$266,231.48",,8.72900,1.2700,0.44%,"$1,738.00",0.0063,$32.22,0.3408,$96.42,0.1139,"2,955","384,035"
9/9/2012,$11.05,"14,033.42",,,,11.03700,11.14288,10.92452,11.02000,"$155,002.60",,8.64000,1.2817,0.49%,"$1,738.00",0.0064,$32.22,0.3430,$96.42,0.1146,"3,652","422,893"
9/10/2012,$11.04,"42,288.41",,,,11.02000,11.19200,10.87450,11.17000,"$467,067.67",,8.64000,1.2816,-0.88%,"$1,729.20",0.0064,$33.60,0.3286,$96.54,0.1144,"3,702","426,412"
9/11/2012,$11.11,"64,954.44",,,,11.17000,11.35000,10.87800,11.33081,"$721,708.44","23,357,681",8.71000,1.2786,-1.74%,"$1,732.30",0.0064,$33.52,0.3314,$97.17,0.1143,"3,784","424,176"
9/12/2012,$11.21,"58,628.00",,,,11.33081,11.39000,10.78000,11.36489,"$657,004.10","7,673,581",8.73230,1.2803,-1.65%,"$1,731.10",0.0065,$33.93,0.3304,$97.01,0.1156,"2,984","384,900"
9/13/2012,$11.34,"20,574.32",,,,11.36489,11.39900,11.22010,11.39900,"$233,401.71","24,861,234",8.79999,1.2881,-0.56%,"$1,769.50",0.0064,$33.93,0.3342,$98.31,0.1153,"2,902","361,932"
9/14/2012,$11.58,"43,259.70",,,,11.39900,11.79900,11.32103,11.67000,"$500,768.38","18,210,399",9.00000,1.2922,-0.35%,"$1,770.10",0.0065,$34.71,0.3336,$99.00,0.1170,"2,783","379,404"
9/15/2012,$11.71,"16,272.52",,,,11.67000,11.78900,11.60000,11.75000,"$190,511.93","9,750,031",8.94721,1.3061,-0.55%,"$1,770.10",0.0066,$34.71,0.3374,$99.00,0.1183,"2,330","332,503"
9/16/2012,$11.88,"30,297.22",,,,11.75000,11.99000,11.72200,11.87000,"$359,833.88","11,469,649",8.98000,1.3129,-0.68%,"$1,770.10",0.0067,$34.71,0.3423,$99.00,0.1200,"2,557","346,798"
9/17/2012,$11.90,"26,612.48",,,,11.87000,11.96250,11.76550,11.89000,"$316,662.26","13,502,363",8.97190,1.3127,-0.96%,"$1,768.00",0.0067,$34.53,0.3446,$96.62,0.1232,"2,672","373,007"
9/18/2012,$12.06,"40,949.28",,,,11.89000,12.34560,11.84020,12.25000,"$494,030.03","12,215,553",9.41000,1.3119,0.77%,"$1,768.70",0.0068,$34.06,0.3541,$95.29,0.1266,"2,922","448,913"
9/19/2012,$12.41,"41,883.00",,,,12.25000,12.68666,12.15010,12.57250,"$519,593.55","26,708,894",9.45750,1.3077,-1.66%,"$1,769.30",0.0070,$34.65,0.3582,$91.98,0.1349,"3,028","398,183"
9/20/2012,$12.48,"32,567.34",,,,12.57250,12.66000,12.25000,12.28253,"$406,467.47",,9.44740,1.3047,0.35%,"$1,767.80",0.0071,$34.25,0.3644,$91.87,0.1358,"2,759","392,438"
9/21/2012,$12.27,"35,834.78",,,,12.28253,12.49998,12.01100,12.36800,"$439,674.22","8,815,674",9.57000,1.2984,0.46%,"$1,775.60",0.0069,$34.69,0.3537,$92.89,0.1321,"2,806","402,551"
9/22/2012,$12.22,"14,986.56",,,,12.36800,12.39999,12.14000,12.23781,"$183,186.34","33,955,701",9.40000,1.2990,-0.22%,"$1,775.60",0.0069,$34.69,0.3523,$92.89,0.1316,"2,222","417,017"
9/23/2012,$12.00,"39,920.72",,,,12.23781,12.27000,11.63040,12.19331,"$479,223.21","10,006,137",9.37260,1.2981,-0.22%,"$1,775.60",0.0068,$34.69,0.3459,$92.89,0.1292,"2,053","351,828"
9/24/2012,$12.12,"27,291.83",,,,12.19331,12.29888,11.95105,12.10000,"$330,885.09","8,220,431",9.20770,1.2980,-1.24%,"$1,762.20",0.0069,$33.73,0.3593,$91.93,0.1318,"2,661","368,827"
9/25/2012,$12.11,"21,228.61",,,,12.10000,12.22909,12.00800,12.19700,"$257,174.51","2,934,062",9.31193,1.2935,-1.26%,"$1,763.90",0.0069,$34.01,0.3561,$91.37,0.1325,"3,127","404,710"
9/26/2012,$12.23,"23,495.18",,,,12.19700,12.46000,12.02000,12.27000,"$287,416.94","1,747,872",9.49800,1.2931,0.10%,"$1,750.70",0.0070,$33.88,0.3610,$89.98,0.1359,"2,774","407,890"
9/27/2012,$12.32,"19,326.69",,,,12.27000,12.39500,12.20700,12.30889,"$238,051.35","1,377,324",9.65000,1.2874,0.92%,"$1,777.60",0.0069,$33.95,0.3629,$91.85,0.1341,"3,120","384,323"
9/28/2012,$12.35,"26,674.78",,,,12.30889,12.44998,12.12000,12.39101,"$329,436.52","2,301,007",9.58170,1.2881,-0.40%,"$1,771.10",0.0070,$34.65,0.3564,$92.19,0.1340,"2,900","359,241"
9/29/2012,$12.40,"17,061.66",,,,12.39101,12.49000,12.21111,12.36309,"$211,507.34","1,426,952",9.61000,1.2908,0.33%,"$1,771.10",0.0070,$34.65,0.3579,$92.19,0.1345,"2,518","309,204"
9/30/2012,$12.38,"7,793.91",Sep 2012,$11.89,"201,310",12.36309,12.44889,12.30100,12.40000,"$96,462.09","1,701,101",9.63284,1.2858,-0.11%,"$1,771.10",0.0070,$34.65,0.3573,$92.19,0.1343,"2,295","322,257"
10/1/2012,$12.39,"24,826.69",,,,12.40000,12.48100,12.32100,12.40000,"$307,618.78","1,327,585",9.54780,1.2857,-1.01%,"$1,780.50",0.0070,$34.35,0.3607,$92.48,0.1340,"3,034","375,876"
10/2/2012,$12.63,"50,833.35",,,,12.40000,12.88000,12.34350,12.84000,"$642,027.91","2,197,482",9.73020,1.2866,-2.57%,"$1,772.70",0.0071,$34.85,0.3624,$91.89,0.1374,"2,887","372,245"
10/3/2012,$12.84,"32,955.07",,,,12.84000,12.99000,12.68001,12.89000,"$422,995.61","1,393,561",9.86000,1.2912,-1.25%,"$1,777.30",0.0072,$34.72,0.3698,$88.14,0.1457,"2,780","374,321"
10/4/2012,$12.88,"37,945.15",,,,12.89000,13.08990,12.60000,12.85000,"$488,811.23","1,201,539",9.80000,1.2908,-1.58%,"$1,794.10",0.0072,$34.96,0.3684,$91.71,0.1404,"2,895","370,634"
10/5/2012,$12.75,"31,258.44",,,,12.85000,12.97000,12.51000,12.68800,"$398,427.10","2,283,634",9.75200,1.2957,-0.41%,"$1,778.60",0.0072,$34.85,0.3659,$89.88,0.1419,"2,467","349,881"
10/6/2012,$12.58,"24,673.41",,,,12.68800,12.85999,12.35000,12.50500,"$310,513.02","2,108,275",9.72611,1.3022,1.27%,"$1,778.60",0.0071,$34.85,0.3610,$89.88,0.1400,"2,929","385,393"
10/7/2012,$12.01,"63,512.03",,,,12.50500,12.61850,11.70000,11.80001,"$762,812.96","1,712,849",9.21000,1.3039,1.74%,"$1,778.60",0.0068,$34.85,0.3446,$89.88,0.1336,"3,044","481,631"
10/8/2012,$11.26,"97,938.40",,,,11.80001,11.95198,10.62100,11.77809,"$1,102,329.22","1,904,907",9.03870,1.3038,0.06%,"$1,773.50",0.0063,$33.85,0.3326,$89.33,0.1260,"3,054","442,903"
10/9/2012,$11.97,"46,768.80",,,,11.77809,12.35000,11.57110,11.89500,"$559,694.91","1,455,360",9.19900,1.2982,0.39%,"$1,763.00",0.0068,$33.87,0.3534,$92.39,0.1296,"3,035","390,253"
10/10/2012,$12.02,"27,722.07",,,,11.89500,12.19000,11.76700,12.12000,"$333,351.59","1,037,860",9.40078,1.2938,0.35%,"$1,763.20",0.0068,$33.79,0.3557,$91.25,0.1317,"2,812","390,282"
10/11/2012,$12.03,"19,831.64",,,,12.12000,12.15100,11.85788,12.03000,"$238,483.07","1,036,064",9.32230,1.2876,-0.22%,"$1,768.80",0.0068,$34.25,0.3512,$92.07,0.1307,"2,594","359,386"
10/12/2012,$12.05,"21,538.03",,,,12.03000,12.15000,11.92000,12.00000,"$259,522.53","2,408,018",9.21840,1.2891,-0.98%,"$1,758.00",0.0069,$33.79,0.3566,$91.86,0.1312,"2,348","286,088"
10/13/2012,$11.96,"11,861.68",,,,12.00000,12.11000,11.85000,11.86101,"$141,870.31","2,263,100",9.15001,1.2950,-0.10%,"$1,758.00",0.0068,$33.79,0.3540,$91.86,0.1302,"1,949","309,186"
10/14/2012,$11.84,"22,891.10",,,,11.86101,12.03000,11.49600,11.73890,"$271,135.83","2,175,251",9.17941,1.2953,1.27%,"$1,758.00",0.0067,$33.79,0.3504,$91.86,0.1289,"2,069","335,780"
10/15/2012,$11.72,"27,101.72",,,,11.73890,11.98863,11.43000,11.83807,"$317,633.19","932,927",9.15900,1.2953,0.22%,"$1,736.00",0.0068,$33.22,0.3528,$91.85,0.1276,"2,128","387,303"
10/16/2012,$11.79,"41,184.66",,,,11.83807,11.99000,11.50000,11.84990,"$485,720.72","2,153,088",9.10000,1.2939,-0.64%,"$1,744.70",0.0068,$32.80,0.3595,$92.09,0.1280,"2,599","347,275"
10/17/2012,$11.88,"23,553.36",,,,11.84990,11.95998,11.70000,11.81000,"$279,774.85","3,128,474",9.09780,1.3003,0.17%,"$1,751.50",0.0068,$32.80,0.3622,$92.12,0.1290,"2,480","377,839"
10/18/2012,$11.88,"21,880.84",,,,11.81000,11.95990,11.75000,11.93977,"$259,855.62","3,397,667",9.09290,1.3110,-0.16%,"$1,743.30",0.0068,$32.80,0.3622,$92.10,0.1290,"2,365","326,930"
10/19/2012,$11.76,"23,177.45",,,,11.93977,11.96700,11.61900,11.74012,"$272,640.88","3,198,174",9.00000,1.3100,0.42%,"$1,722.80",0.0068,$32.33,0.3637,$90.05,0.1306,"2,471","348,392"
10/20/2012,$11.72,"22,110.92",,,,11.74012,11.85000,11.56025,11.73991,"$259,113.16","2,628,427",9.09050,1.3052,1.05%,"$1,722.80",0.0068,$32.33,0.3625,$90.05,0.1301,"2,147","316,258"
10/21/2012,$11.68,"9,375.52",,,,11.73991,11.76528,11.61000,11.63107,"$109,479.89","2,417,572",8.94580,1.3024,0.17%,"$1,722.80",0.0068,$32.33,0.3613,$90.05,0.1297,"2,012","317,300"
10/22/2012,$11.70,"37,622.03",,,,11.63107,11.81000,11.47110,11.71012,"$440,140.37","2,035,350",8.93800,1.3024,-0.60%,"$1,725.10",0.0068,$32.17,0.3637,$88.73,0.1319,"2,395","351,331"
10/23/2012,$11.73,"54,344.49",,,,11.71012,12.00000,11.41000,11.65000,"$637,306.00","2,554,099",8.93000,1.3049,0.02%,"$1,708.30",0.0069,$31.71,0.3699,$86.67,0.1353,"2,482","351,348"
10/24/2012,$11.68,"21,764.66",,,,11.65000,11.79000,11.59100,11.64999,"$254,132.03","2,318,810",8.97390,1.3020,0.29%,"$1,700.50",0.0069,$31.95,0.3656,$85.73,0.1362,"2,351","355,797"
10/25/2012,$11.03,"84,704.86",,,,11.64999,11.69890,10.52000,10.86158,"$934,190.95","1,546,384",8.34900,1.2967,-0.33%,"$1,712.00",0.0064,$32.08,0.3438,$86.05,0.1282,"2,229","356,270"
10/26/2012,$10.31,"98,994.70",,,,10.86158,10.95000,9.74000,10.17061,"$1,020,616.67","929,136",7.80300,1.2977,-0.44%,"$1,710.90",0.0060,$31.67,0.3255,$86.28,0.1195,"2,293","347,726"
10/27/2012,$10.38,"47,869.83",,,,10.17061,10.83883,9.82207,10.26051,"$496,747.54","1,634,453",8.08811,1.2932,1.90%,"$1,710.90",0.0061,$31.67,0.3278,$86.28,0.1203,"1,892","374,981"
10/28/2012,$10.57,"22,389.59",,,,10.26051,10.95000,10.24998,10.69998,"$236,640.50","1,123,144",8.27000,1.2938,0.00%,"$1,710.90",0.0062,$31.67,0.3338,$86.28,0.1225,"1,749","321,352"
10/29/2012,$10.65,"37,574.81",,,,10.69998,10.93979,10.32090,10.59999,"$400,173.50","1,050,571",8.30000,1.2938,1.29%,"$1,707.70",0.0062,$31.82,0.3347,$85.54,0.1245,"1,972","322,413"
10/30/2012,$10.75,"26,023.32",,,,10.59999,10.89000,10.58000,10.88753,"$279,843.08","1,502,588",8.26482,1.2914,-2.01%,"$1,712.10",0.0063,$31.98,0.3361,$85.68,0.1255,"2,051","336,889"
10/31/2012,$11.02,"40,673.45",Oct 2012,$11.72,"205,918",10.88753,11.21000,10.70543,11.20100,"$448,359.79","6,152,986",8.62129,1.2937,-0.43%,"$1,719.10",0.0064,$32.28,0.3414,$86.24,0.1278,"1,776","296,419"
11/1/2012,$10.93,"50,362.10",,,,11.20100,11.27900,10.40000,10.57000,"$550,327.49","2,890,562",8.25160,1.2973,1.26%,"$1,715.50",0.0064,$32.66,0.3347,$87.09,0.1255,"2,017","285,422"
11/2/2012,$10.58,"24,485.26",,,,10.57000,10.80000,10.33000,10.46877,"$258,957.79","959,473",8.20000,1.2954,1.45%,"$1,675.20",0.0063,$31.92,0.3315,$84.86,0.1247,"2,055","277,607"
11/3/2012,$10.54,"16,732.94",,,,10.46877,10.65000,10.40000,10.64250,"$176,345.08","1,583,479",8.25000,1.2891,-0.07%,"$1,675.20",0.0063,$31.92,0.3302,$84.86,0.1242,"1,606","256,824"
11/4/2012,$10.67,"16,750.34",,,,10.64250,10.90000,10.51002,10.80011,"$178,761.66","1,878,369",8.34000,1.2838,-0.87%,"$1,675.20",0.0064,$31.92,0.3343,$84.86,0.1257,"1,362","273,182"
11/5/2012,$10.73,"21,776.74",,,,10.80011,10.88000,10.61000,10.74800,"$233,650.36","2,691,305",8.27879,1.2837,-1.13%,"$1,683.20",0.0064,$30.91,0.3471,$85.65,0.1253,"1,801","306,493"
11/6/2012,$10.80,"26,995.30",,,,10.74800,10.90000,10.66670,10.89899,"$291,515.94","1,785,267",8.50000,1.2805,-0.14%,"$1,715.00",0.0063,$31.40,0.3439,$88.71,0.1217,"2,213","280,993"
11/7/2012,$10.98,"31,733.85",,,,10.89899,11.21603,10.80000,10.92000,"$348,474.70","2,038,626",8.59129,1.2798,0.68%,"$1,714.00",0.0064,$32.14,0.3416,$84.44,0.1300,"2,141","279,182"
11/8/2012,$10.92,"26,058.85",,,,10.92000,11.07000,10.75000,10.92500,"$284,556.11","1,465,964",8.59808,1.2805,0.77%,"$1,726.00",0.0063,$31.70,0.3445,$85.09,0.1283,"2,009","314,980"
11/9/2012,$10.86,"14,727.12",,,,10.92500,10.98497,10.79000,10.81500,"$159,984.85","995,659",8.54340,1.2751,0.72%,"$1,730.90",0.0063,$32.16,0.3377,$86.07,0.1262,"1,940","276,852"
11/10/2012,$10.85,"13,490.45",,,,10.81500,10.95899,10.75000,10.88999,"$146,349.26","481,900",8.59800,1.2737,0.56%,"$1,730.90",0.0063,$32.16,0.3374,$86.07,0.1261,"1,493","308,699"
11/11/2012,$10.81,"12,625.48",,,,10.88999,10.93900,10.70000,10.86870,"$136,448.09","375,713",8.49000,1.2713,-0.70%,"$1,730.90",0.0062,$32.16,0.3361,$86.07,0.1256,"1,433","328,585"
11/12/2012,$10.99,"39,217.17",,,,10.86870,11.18000,10.76666,11.00801,"$431,080.47","545,937",8.70000,1.2712,0.47%,"$1,730.90",0.0063,$32.63,0.3368,$85.57,0.1284,"1,818","302,636"
11/13/2012,$11.00,"16,757.51",,,,11.00801,11.12900,10.92150,10.95120,"$184,368.79","496,141",8.74000,1.2718,1.48%,"$1,724.80",0.0064,$32.58,0.3376,$85.38,0.1288,"1,890","350,613"
11/14/2012,$10.95,"24,543.09",,,,10.95120,11.05000,10.82011,10.95000,"$268,636.84","1,253,459",8.74000,1.2696,1.32%,"$1,730.10",0.0063,$32.48,0.3371,$86.32,0.1269,"1,968","286,907"
11/15/2012,$11.08,"31,901.17",,,,10.95000,11.30000,10.86000,11.19771,"$353,356.16","2,726,951",8.66100,1.2729,-1.57%,"$1,713.80",0.0065,$32.57,0.3402,$85.45,0.1297,"1,988","302,162"
11/16/2012,$11.49,"58,253.16",,,,11.19771,11.80000,11.17214,11.74889,"$669,422.19","3,104,026",9.10100,1.2754,-1.22%,"$1,714.70",0.0067,$32.27,0.3561,$86.67,0.1326,"2,423","340,561"
11/17/2012,$11.67,"19,105.45",,,,11.74889,11.80000,11.52000,11.78889,"$223,039.47","3,247,990",9.21473,1.2750,-0.34%,"$1,714.70",0.0068,$32.27,0.3616,$86.67,0.1346,"1,863","364,738"
11/18/2012,$11.71,"15,514.15",,,,11.78889,11.83200,11.61600,11.65152,"$181,716.98","2,130,380",9.09290,1.2742,-0.56%,"$1,714.70",0.0068,$32.27,0.3629,$86.67,0.1351,"1,959","364,863"
11/19/2012,$11.72,"25,197.92",,,,11.65152,11.84000,11.60000,11.79990,"$295,260.75","1,448,137",9.08000,1.2742,-1.99%,"$1,734.40",0.0068,$32.67,0.3587,$89.28,0.1313,"2,277","313,583"
11/20/2012,$11.69,"27,220.18",,,,11.79990,11.79900,11.57297,11.73281,"$318,291.25","1,593,483",9.10182,1.2773,-0.92%,"$1,723.60",0.0068,$33.19,0.3522,$86.75,0.1348,"2,295","335,037"
